0.006640939	-0.007882199	-0.017486919	-0.13691097	-0.016386056	-0.014381446	-0.0018259959	0.009644131	0.07853353	0.035138253	-0.08696901	0.006449771	-0.07001067	-0.106361724	0.033807177	0.009075859
-0.02441755	0.03149508	0.019337388	-0.08720498	0.0470295	-0.041517984	0.017363371	0.013398788	0.049926657	0.029003328	-0.06472172	0.021186734	-0.09115869	-0.10849638	0.004690418	0.017722253
-0.10712327	0.015720868	-0.0024002634	-0.04885075	0.08094899	0.02200642	-0.012293213	0.028754462	0.07010739	0.01391852	-0.0017003044	0.071449086	-0.08612645	-0.13133033	-0.0033364326	0.015717188
-0.017852124	0.009278649	-0.0220811	-0.0312397	0.0074684136	0.03709456	0.005490308	0.022411574	0.06520964	0.033499535	-0.05931958	0.042426653	-0.123403996	-0.1446145	0.023110857	-0.05270097
-0.040224034	0.047726154	-0.020927826	-0.025524555	0.0040614624	0.0025551647	0.032661553	-0.01604045	0.07906932	0.0071804705	-0.096107654	0.06853766	-0.02684694	-0.12977216	0.05438044	-0.016605658
-0.019594314	-0.019096442	-0.04112083	0.032992784	0.03277495	0.049679052	0.029593596	-0.008120623	0.014671178	-0.034034595	-0.07813043	0.069795355	-0.08456467	-0.036196243	0.030329585	-0.014966554
-0.03631109	0.054577492	-0.052005816	-0.14181083	0.08495057	0.03636001	0.013835734	-0.032722708	0.094603404	0.010300647	-0.06227071	0.016473338	-0.078033835	-0.10446506	0.07714533	0.01964475
-0.050325457	0.025730146	-0.03127283	-0.06625104	-0.013713019	-0.030496135	-0.009514925	-0.025145728	0.07960816	0.0081955055	0.019473556	0.0561535	-0.07085389	-0.057277437	0.11156278	-0.02537485
-0.05522471	-0.016467912	-0.0017405722	-0.07461191	0.036724433	-0.04093455	0.023686256	-0.068410836	0.0675256	-0.0124275405	-0.016678639	0.046474908	-0.10793867	-0.082728654	-0.028287748	0.024308203
-0.051691663	0.07789938	-0.03689357	-0.0004739323	0.010102358	-0.010687815	0.059625812	0.0266436	0.09099751	0.012259848	-0.06571535	0.020362137	-0.077491716	-0.12921971	-0.023717681	0.0800252
-0.054350927	-0.03817409	0.0024048444	-0.073698215	0.010398878	-0.00073139975	0.07659246	0.05252159	0.05700005	0.055112503	-0.09818284	-0.058195293	-0.043930486	-0.12660748	0.056306724	0.04414737
-0.06952216	-0.002044664	-0.015092296	-0.03665769	-0.03460112	0.004089652	0.0709304	-0.014215564	0.042287853	0.12123765	-0.04569121	-0.033096053	-0.020949235	-0.06807153	0.11112204	0.009885868
0.035435464	0.015284058	0.026012072	-0.015293612	0.034757376	-0.043004632	-0.017313562	-0.061388586	0.07458811	-0.014449072	0.05082693	0.043193273	-0.15017118	-0.08766709	0.039567087	0.021150714
-0.053658124	0.04958606	-0.02633095	-0.10362336	-0.025163563	-0.06900648	-0.0015279156	-0.103521876	-0.026102379	-0.046740588	-0.082607515	0.040030003	-0.02660954	-0.038577896	0.054697953	-0.006844677
0.041495822	-0.012972563	-0.0112732	-0.066751994	0.02495851	0.048558887	0.033405114	0.0152950855	0.09303945	-0.01593183	0.004872534	0.004445187	-0.091574065	-0.083864935	0.054553635	0.0455237
0.00024183243	-0.0010428134	0.09655622	-0.094042115	-0.008959909	-0.029830374	0.056374673	-0.040460248	0.0094409855	0.021026922	-0.018048888	-0.010124805	-0.059156537	-0.08308033	0.008345432	0.03349077
-0.023846414	-0.03209167	-0.071325876	-0.082234144	0.0062264507	-0.004496799	0.046708416	-0.017924208	0.009202141	-0.0012841824	-0.09513488	-0.022518767	-0.09234545	-0.08562967	0.024140038	-0.03043892
-0.04727587	0.03651981	-0.0064482847	-0.061981693	-0.061737463	0.020122493	0.027066935	-0.088613234	0.055499047	0.08435741	-0.03520362	0.0019449834	-0.13001102	0.057794202	0.052731946	0.049329948
0.031537045	0.018427243	-0.026285622	0.030934215	-0.030200154	0.1098116	0.0025902088	0.003880441	0.027260536	0.07915227	-0.115545586	0.020110235	-0.078638874	-0.08625145	0.10607411	0.080462776
-0.062881365	0.04948786	-0.032661635	-0.08154815	0.02015898	-0.025410937	0.033829194	-0.07826714	0.06942244	0.06454742	-0.07990774	-0.074822545	-0.120944776	-0.06882383	-0.056880776	0.049191076
0.035889044	0.058413304	-0.09334052	-0.12888713	0.007884259	-0.013312502	-0.03225924	-0.022942116	0.030637262	-0.025258925	-0.04700303	-0.021740954	0.002004931	-0.050924137	0.015883094	0.009683455
-0.03767283	-0.01792887	0.09463279	-0.1007106	-0.03165073	0.06298795	-0.037262555	-0.09092918	-0.064646184	-0.018789042	-0.02052832	0.026062682	-0.039099846	0.009784618	0.029339163	0.005907223
0.048167367	-0.028236574	-0.06318384	-0.0011294396	-0.0050866357	0.015342512	0.06278483	0.12579362	0.098354205	0.04556077	0.026384166	-0.023352047	-0.08881754	-0.09870706	-0.07395837	0.14068079
0.009779236	0.010307231	-0.12869501	-0.04551274	-0.03997457	-0.07157848	-0.07802724	-0.06272314	0.12872314	0.017842412	0.0066510634	0.006465477	-0.08525241	0.004748855	0.041901868	0.022208191
-0.10121448	0.09711469	0.00790178	-0.10925129	0.039829835	-0.06710598	0.03371824	0.057332058	0.02458935	-0.0250349	-0.027471522	0.059370782	-0.06176924	-0.11774713	0.062617354	-0.04927858
-0.099443816	-0.11077433	-0.0662602	-0.15777728	-0.045247007	0.07590904	0.029744202	-0.10217264	-0.04193763	0.013518195	-0.060788117	-0.030852137	0.038448066	-0.06705753	0.10447569	-0.034974135
0.003302772	0.026986104	-0.017289367	0.006052389	0.027714059	-0.046471763	-8.449168e-05	0.014878463	-0.09987714	-0.053071965	-0.06399348	-0.03369876	-0.06483258	-0.09062161	-0.01620475	0.05194636
0.014016355	-0.1286212	0.068662845	-0.002900176	0.009204637	-0.052820884	-0.06995026	-0.011253689	0.009795012	0.006181863	0.04759392	0.099928	-0.008465663	-0.06485113	0.07774205	0.06055471
